ts_us,channel,len,rssi,mac_hash,eapol,head
194588051,11,204,-76,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194606538,11,204,-94,920a6494e25c4bf3,0,50083a01ee2b6ae4ffc5b2823d9fb8cd
194625026,11,204,-76,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194643514,11,204,-77,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194662003,11,204,-51,908f3deedf47bbbd,0,50083a01ee2b6ae4ffc552823d9fb688
194681587,11,96,-75,8dee1fd767293b59,0,0802000001005e0000fcb2823d9fb62e
194698801,11,96,-51,908f3deedf47bbbd,0,0802000001005e0000fc52823d9fb688
194717118,11,102,-75,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
194735606,11,102,-75,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
194754093,11,102,-51,908f3deedf47bbbd,0,0802000001005e0000fb52823d9fb688
194772581,11,96,-75,8dee1fd767293b59,0,0802000001005e0000fcb2823d9fb62e
194790893,11,102,-51,908f3deedf47bbbd,0,0802000001005e0000fb52823d9fb688
194809383,11,96,-51,908f3deedf47bbbd,0,0802000001005e0000fc52823d9fb688
194827695,11,114,-49,908f3deedf47bbbd,0,08020000ffffffffffff52823d9fb688
194846186,11,96,-86,d15abb4833b13537,0,0802000001005e0000fcf2823d9fc482
194864916,1,204,-57,629dcb66039b444b,0,50083a0106462f82efbeb2823d9fbdde
194882809,1,210,-53,023640d3761a5b89,0,80000000ffffffffffffd2823d9fc560
194901123,1,246,-53,663310e9e9be7977,0,80000000ffffffffffffd2823d9fc561
194919440,1,250,-53,3d3bf68dfb62f901,0,80000000ffffffffffffd2823d9fc562
194937754,1,210,-80,ed1615538a1a3ab6,0,80000000ffffffffffff52823d9fb568
194956069,1,246,-79,a28bc888445fb38f,0,80000000ffffffffffff52823d9fb569
194974384,1,250,-82,ccdc32fb34119c13,0,80000000ffffffffffff52823d9fb56a
194992697,1,250,-57,01c2404fc2fcb67c,0,80000000ffffffffffffb2823d9fbdd0
195011009,1,210,-56,629dcb66039b444b,0,80000000ffffffffffffb2823d9fbdde
195029324,1,246,-57,f07c40bc3d66fe06,0,80000000ffffffffffffb2823d9fbddf
195048043,1,204,-58,629dcb66039b444b,0,50083a014ebcf6099c12b2823d9fbdde
195065953,1,204,-58,629dcb66039b444b,0,50083a014ebcf6099c12b2823d9fbdde
195084264,1,204,-62,b6b45eb6b88633ea,0,50083a014ebcf6099c12b2823d9fb98e
195102580,1,204,-61,629dcb66039b444b,0,50083a014ebcf6099c12b2823d9fbdde
195120893,1,204,-56,629dcb66039b444b,0,50083a014ebcf6099c12b2823d9fbdde
195139209,1,204,-56,629dcb66039b444b,0,50083a014ebcf6099c12b2823d9fbdde
195157522,1,204,-92,8c6255171cd63f97,0,50003a019e6239ba6bd532823d9fc366
195175838,1,204,-62,b6b45eb6b88633ea,0,50003a014ebcf6099c12b2823d9fb98e
195194153,1,204,-62,b6b45eb6b88633ea,0,50083a014ebcf6099c12b2823d9fb98e
195212466,1,210,-53,023640d3761a5b89,0,80000000ffffffffffffd2823d9fc560
195231183,1,112,-73,ed1615538a1a3ab6,0,0802000033330000001652823d9fb568
195249100,1,112,-51,629dcb66039b444b,0,08020000333300000016b2823d9fbdde
195267406,1,204,-62,b6b45eb6b88633ea,0,50003a01329f47ca2396b2823d9fb98e
195285723,1,204,-61,b6b45eb6b88633ea,0,50083a01329f47ca2396b2823d9fb98e
195304036,1,204,-61,b6b45eb6b88633ea,0,50083a01329f47ca2396b2823d9fb98e
195322352,1,210,-53,023640d3761a5b89,0,80000000ffffffffffffd2823d9fc560
195340664,1,246,-53,663310e9e9be7977,0,80000000ffffffffffffd2823d9fc561
195358980,1,250,-53,3d3bf68dfb62f901,0,80000000ffffffffffffd2823d9fc562
195377295,1,204,-62,b6b45eb6b88633ea,0,50003a01329f47ca2396b2823d9fb98e
195395609,1,204,-61,b6b45eb6b88633ea,0,50083a01329f47ca2396b2823d9fb98e
195415064,1,204,-53,023640d3761a5b89,0,50003a01324bdc50613ad2823d9fc560
195432956,1,204,-62,b6b45eb6b88633ea,0,50003a01324bdc50613ab2823d9fb98e
195451272,1,204,-76,ed1615538a1a3ab6,0,50003a01324bdc50613a52823d9fb568
195469585,1,204,-76,ed1615538a1a3ab6,0,50083a01324bdc50613a52823d9fb568
195487910,1,250,-58,01c2404fc2fcb67c,0,80000000ffffffffffffb2823d9fbdd0
195506213,1,204,-61,b6b45eb6b88633ea,0,50083a01324bdc50613ab2823d9fb98e
195524531,1,210,-58,629dcb66039b444b,0,80000000ffffffffffffb2823d9fbdde
