ts_us,channel,len,rssi,mac_hash,eapol,head
252870070,11,204,-89,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252888556,11,204,-91,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252907048,11,204,-88,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252925533,11,204,-90,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252944020,11,204,-89,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252962506,11,204,-92,8dee1fd767293b59,0,50083a01ba6b1dd671c9b2823d9fb62e
252980997,11,204,-91,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
252999888,11,185,-80,12fc0ba674b45976,0,40000000ffffffffffffba6b1dd671c9
253017975,11,204,-95,8dee1fd767293b59,0,50003a01ba6b1dd671c9b2823d9fb62e
253036457,11,204,-93,d15abb4833b13537,0,50083a01ba6b1dd671c9f2823d9fc482
253054950,11,185,-79,12fc0ba674b45976,0,40000000ffffffffffffba6b1dd671c9
253073433,11,204,-88,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
253091923,11,204,-91,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
253110409,11,204,-91,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
253128900,11,204,-88,dd644234cc307e42,0,50083a01ba6b1dd671c9f2823d9fb2b2
253147386,11,204,-91,8dee1fd767293b59,0,50083a01ba6b1dd671c9b2823d9fb62e
253165874,11,204,-93,8dee1fd767293b59,0,50083a01ba6b1dd671c9b2823d9fb62e
253184777,11,204,-88,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253202848,11,204,-88,dd644234cc307e42,0,50003a0124e853873ebcf2823d9fb2b2
253221333,11,204,-88,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253239822,11,204,-87,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253258311,11,204,-88,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253276802,11,204,-89,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253295287,11,204,-90,8dee1fd767293b59,0,50083a0124e853873ebcb2823d9fb62e
253313774,11,204,-89,8dee1fd767293b59,0,50003a01763132f34672b2823d9fb62e
253332263,11,204,-86,dd644234cc307e42,0,50083a0124e853873ebcf2823d9fb2b2
253350766,11,204,-91,8dee1fd767293b59,0,50083a01763132f34672b2823d9fb62e
253370365,1,204,-94,62cba5f006974d33,0,50003a017e507c9e492fd2823d9fb0f0
